Local Site Name,County,State,Material,Monthly Measurements,Yearly Measurement Average,Year,Month
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,31.38709677,38.78448535,2020,3
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,42.03225806,38.78448535,2020,3
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,36.86666667,38.78448535,2020,4
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,41.5,38.78448535,2020,4
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,37.77419355,38.78448535,2020,5
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,35.22580645,38.78448535,2020,5
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,52.9,38.78448535,2020,6
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,40.46666667,38.78448535,2020,6
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,48.22580645,38.78448535,2020,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,44.5483871,38.78448535,2020,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,40.4516129,38.78448535,2020,8
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,40.80645161,38.78448535,2020,8
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,33.73333333,38.78448535,2020,9
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,40.0,38.78448535,2020,9
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,28.26666667,38.78448535,2020,10
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,33.09677419,38.78448535,2020,10
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,26.0,38.78448535,2020,11
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,46.56666667,38.78448535,2020,11
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,45.80645161,38.78448535,2020,12
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,44.22580645,42.59804194,2021,1
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,35.84210526,42.59804194,2021,2
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,50.64285714,42.59804194,2021,2
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,38.1,42.59804194,2021,3
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,41.67741935,42.59804194,2021,3
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,39.36666667,42.59804194,2021,4
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,40.96666667,42.59804194,2021,4
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,45.26666667,42.59804194,2021,5
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,37.35483871,42.59804194,2021,5
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,48.4,42.59804194,2021,6
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,42.9,42.59804194,2021,6
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,37.22580645,42.59804194,2021,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,50.29032258,42.59804194,2021,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,43.80769231,42.59804194,2021,8
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,51.69230769,42.59804194,2021,8
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,36.73913043,42.59804194,2021,9
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,33.75,42.59804194,2021,9
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,28.2,42.59804194,2021,10
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,34.80645161,42.59804194,2021,10
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,34.38888889,42.59804194,2021,11
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,48.54545455,42.59804194,2021,12
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,35.93548387,40.34060299,2022,3
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,35.73333333,40.34060299,2022,4
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,41.33333333,40.34060299,2022,5
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,52.93333333,40.34060299,2022,6
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,42.12903226,40.34060299,2022,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,37.76666667,40.34060299,2022,8
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,34.63333333,40.34060299,2022,9
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,35.83333333,40.34060299,2022,10
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,35.74193548,40.34060299,2022,10
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,45.1,40.34060299,2022,11
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,45.58064516,40.34060299,2022,12
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,48.16129032,46.08247326,2023,1
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,44.59259259,46.08247326,2023,2
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,39.35483871,46.08247326,2023,3
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,42.87096774,46.08247326,2023,3
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,46.2,46.08247326,2023,4
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,35.93333333,46.08247326,2023,4
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,53.72413793,46.08247326,2023,5
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,38.0,46.08247326,2023,5
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,62.23333333,46.08247326,2023,6
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,95.61538462,46.08247326,2023,6
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,46.74193548,46.08247326,2023,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,35.75,46.08247326,2023,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,36.87096774,46.08247326,2023,8
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,34.10344828,46.08247326,2023,9
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,29.4,46.08247326,2023,10
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,41.5483871,38.88350821,2024,1
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,33.0,38.88350821,2024,2
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,44.13793103,38.88350821,2024,2
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,33.83870968,38.88350821,2024,3
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,45.03225806,38.88350821,2024,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,42.22580645,38.88350821,2024,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,41.19354839,38.88350821,2024,8
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,40.87096774,38.88350821,2024,8
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,37.57692308,38.88350821,2024,9
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,31.13333333,38.88350821,2024,9
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,36.93548387,38.88350821,2024,10
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,32.38709677,38.88350821,2024,10
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,33.0,38.88350821,2024,11
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MI,AQI,25.16666667,38.88350821,2024,11
New Haven,Macomb,MI,AQI,34.0,38.78448535,2020,1
New Haven,Macomb,MI,AQI,30.8,38.78448535,2020,12
New Haven,Macomb,MI,AQI,44.46774194,42.59804194,2021,1
New Haven,Macomb,MI,AQI,45.64516129,42.59804194,2021,12
New Haven,Macomb,MI,AQI,45.16129032,40.34060299,2022,1
New Haven,Macomb,MI,AQI,42.32258065,40.34060299,2022,12
New Haven,Macomb,MI,AQI,47.5,46.08247326,2023,1
New Haven,Macomb,MI,AQI,43.64516129,46.08247326,2023,12
New Haven,Macomb,MI,AQI,43.12903226,38.88350821,2024,1
NEGAUNEE TWP,Marquette,MI,AQI,7.0,37.46118962,2024,4
NEGAUNEE TWP,Marquette,MI,AQI,17.32258065,37.46118962,2024,5
NEGAUNEE TWP,Marquette,MI,AQI,20.9,37.46118962,2024,6
NEGAUNEE TWP,Marquette,MI,AQI,35.51612903,37.46118962,2024,7
NEGAUNEE TWP,Marquette,MI,AQI,33.11111111,37.46118962,2024,8
NEGAUNEE TWP,Marquette,MI,AQI,26.33333333,37.46118962,2024,9
NEGAUNEE TWP,Marquette,MI,AQI,22.22580645,37.46118962,2024,10
NEGAUNEE TWP,Marquette,MI,AQI,13.0,37.46118962,2024,11
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,37.83333333,37.09635065,2020,2
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,34.76666667,37.09635065,2020,3
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,38.0,37.09635065,2020,4
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,37.5483871,37.09635065,2020,5
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,53.86666667,37.09635065,2020,6
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,40.5483871,37.09635065,2020,7
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,38.70967742,37.09635065,2020,8
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,31.59259259,37.09635065,2020,9
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,27.48,37.09635065,2020,10
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,31.0,37.09635065,2020,11
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,40.0,38.68387656,2021,2
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,40.12903226,38.68387656,2021,3
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,40.6,38.68387656,2021,4
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,43.70967742,38.68387656,2021,5
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,52.10344828,38.68387656,2021,6
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,37.22580645,38.68387656,2021,7
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,44.70967742,38.68387656,2021,8
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,33.83333333,38.68387656,2021,9
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,29.28,38.68387656,2021,10
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,37.35483871,38.28998962,2022,3
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,36.43333333,38.28998962,2022,4
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,42.23333333,38.28998962,2022,5
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,52.60714286,38.28998962,2022,6
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,39.39130435,38.28998962,2022,7
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,32.67741935,38.28998962,2022,8
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,31.36666667,38.28998962,2022,9
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,31.43333333,38.28998962,2022,10
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,40.32258065,41.52610287,2023,3
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,48.61538462,41.52610287,2023,4
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,48.09677419,41.52610287,2023,5
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,51.06666667,41.52610287,2023,6
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,43.80645161,41.52610287,2023,7
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,36.10344828,41.52610287,2023,8
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,40.45454545,41.52610287,2023,9
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,30.96666667,41.52610287,2023,10
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,35.5,38.88350821,2024,2
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,100.0,38.88350821,2024,4
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,37.64516129,38.88350821,2024,7
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,34.32258065,38.88350821,2024,8
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,41.23333333,38.88350821,2024,9
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,Mason,MI,AQI,37.4516129,38.88350821,2024,10
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,28.83870968,38.78448535,2020,1
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,30.67741935,38.78448535,2020,1
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,34.53571429,38.78448535,2020,2
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,29.10344828,38.78448535,2020,2
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,34.12903226,38.78448535,2020,3
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,48.79166667,38.78448535,2020,3
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,39.06896552,38.78448535,2020,4
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,53.92857143,38.78448535,2020,4
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,37.78947368,38.78448535,2020,5
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,50.0,38.78448535,2020,5
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,53.7037037,38.78448535,2020,6
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,45.05555556,38.78448535,2020,6
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,35.0,38.78448535,2020,7
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,44.06451613,38.78448535,2020,7
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,33.74193548,38.78448535,2020,8
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,39.67741935,38.78448535,2020,8
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,29.63333333,38.78448535,2020,9
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,35.9,38.78448535,2020,9
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,28.70967742,38.78448535,2020,10
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,35.06451613,38.78448535,2020,10
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,30.23333333,38.78448535,2020,11
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,46.93333333,38.78448535,2020,11
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,28.06896552,38.78448535,2020,12
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,42.96666667,38.78448535,2020,12
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,30.64516129,42.59804194,2021,1
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,45.0,42.59804194,2021,1
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,37.82142857,42.59804194,2021,2
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,45.10714286,42.59804194,2021,2
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,40.77419355,42.59804194,2021,3
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,43.29032258,42.59804194,2021,3
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,39.66666667,42.59804194,2021,4
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,42.63333333,42.59804194,2021,5
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,45.10344828,42.59804194,2021,6
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,34.5483871,42.59804194,2021,7
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,37.35483871,42.59804194,2021,8
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,30.2,42.59804194,2021,9
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,31.32258065,42.59804194,2021,10
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,30.6,42.59804194,2021,11
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,28.77272727,42.59804194,2021,12
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,34.32258065,38.28998962,2022,1
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,35.82142857,38.28998962,2022,2
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,37.87096774,38.28998962,2022,3
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,37.46666667,38.28998962,2022,4
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,44.96666667,38.28998962,2022,5
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,47.07407407,38.28998962,2022,6
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,37.06451613,38.28998962,2022,7
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,32.51724138,38.28998962,2022,8
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,30.36666667,38.28998962,2022,9
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,32.17241379,38.28998962,2022,10
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,31.33333333,38.28998962,2022,11
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,27.2,38.28998962,2022,12
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,27.82142857,46.08247326,2023,1
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,49.28571429,46.08247326,2023,1
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,35.78571429,46.08247326,2023,2
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,48.85714286,46.08247326,2023,2
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,42.0,46.08247326,2023,3
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,45.56521739,46.08247326,2023,3
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,48.93103448,46.08247326,2023,4
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,54.4,46.08247326,2023,5
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,55.5,46.08247326,2023,6
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,42.5483871,46.08247326,2023,7
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,1.0,46.08247326,2023,8
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,30.63333333,46.08247326,2023,8
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,33.7,46.08247326,2023,9
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,28.06451613,46.08247326,2023,10
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,39.48275862,46.08247326,2023,10
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,28.73333333,46.08247326,2023,11
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,41.23333333,46.08247326,2023,11
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,24.93103448,46.08247326,2023,12
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,45.36666667,46.08247326,2023,12
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,2.571428571,38.88350821,2024,1
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,44.40909091,38.88350821,2024,1
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,27.78571429,38.88350821,2024,2
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,17.67741935,38.88350821,2024,3
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,35.56666667,38.88350821,2024,7
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,21.0,38.88350821,2024,7
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,33.19354839,38.88350821,2024,8
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,23.25806452,38.88350821,2024,8
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,37.46666667,38.88350821,2024,9
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,18.0,38.88350821,2024,9
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,36.46666667,38.88350821,2024,10
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,20.23333333,38.88350821,2024,10
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,26.45454545,38.88350821,2024,11
LOCATED ABOUT 1/4 MILE WEST OF SITE,Missaukee,MI,AQI,13.58333333,38.88350821,2024,11
MUSKEGON,Muskegon,MI,AQI,40.33333333,37.09635065,2020,2
MUSKEGON,Muskegon,MI,AQI,34.0,37.09635065,2020,3
MUSKEGON,Muskegon,MI,AQI,37.37931034,37.09635065,2020,4
MUSKEGON,Muskegon,MI,AQI,40.73333333,37.09635065,2020,5
MUSKEGON,Muskegon,MI,AQI,65.03448276,37.09635065,2020,6
